date,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5,Strategy6,Strategy7,Strategy8,Strategy9,Strategy10,Strategy11,Strategy12,Strategy13,Strategy14,Strategy15,Strategy16,Strategy17,Strategy18,Strategy19,Strategy20,Strategy21,Strategy22,Strategy23,Strategy24,Strategy25,Strategy26,Strategy27,Strategy28,Strategy29,Strategy30,Strategy31,Strategy32,Strategy33,Strategy34
9/29/2021,231.29,149.17,528.292,620.5242,547.001,776.1268,539.6863,146.93,151.75,164.27,124.27,1096.357,149.17,141.43,184.38,547.6632,139.49,111.5257,383.9727,291.3595,136.77,77.35,121.05,148.5,95.84,122.56,95.9,103.88,99.6,132.72,99.12,125.27,149.89,99.12
9/30/2021,231.3,149.14,529.062,615.3403,544.9664,769.2088,539.035,147.05,151.64,164.71,124.46,1089.845,149.14,141.56,182.58,546.0153,139.49,111.1593,383.8891,292.31,137.26,77.64,121.43,148.21,95.97,122.52,95.29,104.34,99.44,132.75,99.07,125.25,149.65,99.07
10/1/2021,231.25,149.84,531.2737,619.1038,543.9359,768.9651,540.0624,147.68,152.39,165.4,124.08,1086.926,149.84,141.95,182.59,547.6535,139.49,111.436,385.8421,291.245,137.81,77.79,120.73,148.53,96.07,122.51,95.38,104.5,99.7,132.76,99.18,125.31,150.05,99.18
10/4/2021,231.05,149.92,532.2626,618.7576,545.8585,769.9065,542.0687,147.71,152.49,164.97,123.91,1085.528,149.92,142.03,181.37,548.4107,139.33,111.9205,385.3426,291.1734,138.4,78.14,120.63,148.13,96.21,122.56,95.13,104.9,99.62,132.77,99.16,125.27,150.13,99.16
10/5/2021,231.28,150.06,530.8612,614.511,545.1744,768.31,543.6248,147.69,152.72,165.06,124.35,1078.927,150.06,142.56,180.25,547.2078,139.19,111.9175,383.9105,293.0716,138.66,78.33,120.45,148.47,96.21,123.08,94.94,105.63,99.69,132.64,99.27,125.35,150.38,99.27
10/6/2021,231.18,150.12,531.6457,621.9869,544.4756,771.1158,541.8061,147.73,152.79,164.97,124.15,1096.657,150.12,142.54,180.65,548.7788,139.19,111.6513,382.9687,292.411,138.79,78.6,120.61,148.59,96.33,122.93,94.94,104.94,99.64,132.65,99.18,125.35,149.9,99.18
10/7/2021,231,149.91,528.7914,622.6897,545.9715,765.3221,543.4959,147.32,152.68,165.03,124.71,1090.788,149.91,142.03,179.82,549.1218,139.07,111.8094,382.6267,292.8202,139.01,78.44,120.57,148.76,96.23,123.11,94.68,106.33,99.75,132.87,99.22,125.4,149.89,99.22
10/8/2021,231.35,149.85,528.5832,627.3652,548.0432,767.8654,544.8765,147.21,152.65,165.04,125.16,1094.982,149.85,142.08,180.66,549.3609,139.07,111.9099,381.0672,294.409,139.19,78.69,119.7,148.77,96.39,123.29,94.39,106.64,99.39,133.28,99.26,125.41,150.06,99.26
10/11/2021,231.35,149.91,528.0475,630.5766,548.5455,764.8743,546.8432,147.26,152.72,165.11,125.16,1093.068,149.91,142.14,180.66,550.5129,139.07,111.8538,380.0331,294.8435,139.47,79.06,119.97,148.62,96.38,123.35,94.66,106.64,99.42,133.22,99.29,125.42,150.2,99.29
10/12/2021,230.07,150.34,529.0098,626.449,548.551,762.962,547.0295,147.62,153.19,165.35,125,1097.621,150.34,142.5,179.41,550.2675,139.07,111.9335,379.9165,294.635,139.79,79.05,119.66,148.65,96.69,123.29,95.16,106.42,99.44,133.17,99.49,125.44,151.33,99.49
10/13/2021,229.03,150.58,531.3699,624.8028,548.3409,762.758,546.8344,147.66,153.52,165.62,124.02,1100.105,150.58,142.76,179.69,550.3195,139.07,111.7626,380.6718,292.92,140.24,79.15,119.69,148.79,96.88,123.12,95.9,104.66,98.96,133.42,99.67,125.49,152.15,99.67
10/14/2021,228.07,150.31,532.1336,624.5902,548.1804,764.2956,548.7308,147.37,153.27,165.01,123.78,1099.263,150.31,142.53,179.55,550.4598,139.07,111.6094,382.79,292.0204,140.06,79.14,120.11,149.11,96.74,122.55,95.99,104.93,99.27,133.5,99.65,125.5,151.95,99.65
10/15/2021,229.01,150.45,533.5254,629.13,547.7863,769.0303,551.6629,147.83,153.24,164.98,124.05,1101.396,150.45,142.24,179.89,551.0425,139.07,111.5071,380.8548,293.0674,139.87,79.35,119.53,149.19,96.69,123.06,95.95,105.72,99.07,133.42,99.65,125.5,152,99.65
10/18/2021,228.73,150.69,533.9773,632.1125,548.137,767.3429,550.6089,147.78,153.64,165.24,124.04,1097.182,150.69,142.56,180.19,551.7291,139.07,111.3674,379.1957,293.7589,139.97,81.17,119.67,149.17,96.83,123.14,96.18,106.14,99.09,133.35,99.76,125.52,152.54,99.76
10/19/2021,228.86,150.9,533.2437,630.8961,549.023,769.5595,549.9479,147.93,153.87,164.83,124.32,1091.53,150.9,142.76,180.82,551.5019,139.07,111.4078,378.3051,295.0716,139.88,81.25,119.71,149.19,96.81,123.28,96.61,107.06,99,133.33,99.78,125.52,152.68,99.78
10/20/2021,229.26,150.96,533.4027,629.4622,549.5725,771.8269,550.4274,147.93,153.96,165.34,124.68,1092.199,150.96,142.84,180.98,551.0785,139.07,111.106,377.9961,294.241,139.9,81.05,119.78,149.21,96.8,123.36,96.8,107.73,99.04,133.33,99.81,125.52,152.89,99.81
10/21/2021,228.33,151.04,532.7752,630.4379,551.3429,775.9763,547.5298,148.02,154.04,165.38,124.94,1105.873,151.04,142.96,181.63,551.0461,139.07,111.2201,376.5791,296.092,139.96,81.34,119.74,149.19,96.87,123.5,96.59,107.92,99.2,134.41,99.83,125.51,153,99.83
10/22/2021,227.86,151.04,530.96,628.3805,552.1222,783.3885,547.0162,148,154.05,165.36,124.53,1103.33,151.04,143.04,182.43,549.8638,139.07,111.14,376.8082,295.1567,139.93,81.73,119.22,149.19,96.9,123.62,96.37,107.67,98.49,134.26,99.77,125.5,152.7,99.77
10/25/2021,228.59,151.04,532.0984,622.332,550.7109,782.7566,548.0918,147.95,154.07,165.43,124.5,1096.069,151.04,143.06,182.34,549.1249,139.07,110.9737,377.9435,294.2545,140.23,81.67,119.71,149.2,96.92,123.6,96.63,108.14,98.64,134.27,99.89,125.52,153.33,99.89
10/26/2021,229.04,151.06,529.5162,622.6953,551.9138,781.2719,548.5973,147.93,154.12,165.24,124.7,1102.375,151.06,143.09,182.16,549.1684,139.07,111.0052,377.7071,293.6424,140.06,81.77,119.01,149.25,96.86,123.59,97.22,109.11,98.67,134.27,99.87,125.52,153.22,99.87
10/27/2021,228.69,150.24,530.6684,619.8971,551.5209,790.1014,545.3393,147.21,153.25,165.47,123.74,1105.233,150.24,142.52,182.98,548.3021,139.07,110.8009,379.6836,290.1743,139.83,82.52,119.59,149.2,96.94,123.62,96.51,107.89,98.72,134.27,99.75,125.49,152.59,99.75
10/28/2021,227.4,150.78,528.4946,623.9935,550.4449,789.2916,545.399,147.63,153.85,165.4,123.47,1100.677,150.78,142.85,183.35,549.0596,139.07,110.7585,377.2603,290.9914,140.09,83.77,119.75,149.23,96.9,123.63,96.84,108.14,98.92,134.3,99.92,125.51,153.56,99.92
10/29/2021,226.94,150.89,526.6966,627.2228,550.3795,787.4558,545.1703,147.73,153.97,165.58,123.36,1107.189,150.89,142.93,183.66,549.3822,139.07,110.7088,373.1538,291.4127,140.08,84.23,119.75,149.26,96.95,123.65,96.71,109.14,98.85,134.31,99.93,125.51,153.57,99.93
11/1/2021,226.11,150.6,529.1365,630.9393,549.7374,780.1537,546.0989,147.4,153.69,165.85,123.51,1108.965,150.6,142.29,183.03,549.5121,139.07,110.7468,374.1521,292.988,140.24,84.28,120.43,149.24,97.01,123.73,97.2,109.81,98.86,134.93,100,125.54,153.92,100
11/2/2021,226.12,150.68,531.8692,627.2381,549.7696,783.837,546.3368,147.44,153.8,165.89,123.37,1104.673,150.68,142.43,183.39,549.7526,139.07,111.0581,376.8515,290.8317,140.33,83.68,120.46,149.23,97.01,123.84,97.7,109.3,98.9,135.13,100.08,125.55,154.34,100.08
11/3/2021,225.41,150.75,533.563,624.4847,550.8908,787.1864,543.7906,147.52,153.85,165.99,123.53,1113.528,150.75,142.41,183.92,548.554,139.07,110.9662,376.9952,291.854,140.5,83.57,120.65,149.24,97.09,123.98,96.72,109.55,98.79,134.84,100.2,125.58,154.93,100.2
11/4/2021,226.47,150.81,535.8321,625.4748,551.5894,791.1012,543.2323,147.54,153.93,166.04,123.43,1120.925,150.81,142.52,184.98,548.8656,139.06,110.4554,379.8904,288.4975,140.37,83.25,120.09,149.28,97.06,123.7,95.87,107.5,98.85,134.86,100.14,125.57,154.61,100.14
11/5/2021,227.21,150.79,534.4053,630.2669,551.8856,791.5053,545.2554,147.52,153.92,166.08,122.99,1120.111,150.79,142.49,184.56,550.9618,139.06,110.5574,381.9852,285.5344,140.26,82.45,120.34,149.28,96.99,123.77,96.15,106.69,98.92,135.16,99.86,125.5,153.21,99.86
11/8/2021,227.94,150.97,534.725,633.0735,552.7271,793.256,545.9483,147.77,154.06,166.59,123.09,1117.324,150.97,142.71,184.47,552.0775,139.06,110.7273,381.0369,286.93,140.23,82.26,119.98,149.29,97.06,123.86,96.66,107.45,98.94,135.17,99.94,125.51,153.65,99.94
11/9/2021,228.38,151.03,535.1192,637.542,552.6152,792.9668,546.5885,147.85,154.12,166.56,123.11,1132.825,151.03,142.79,184.93,554.4753,139.06,111.2162,382.6554,285.4267,140.28,82.2,119.41,149.3,97.15,123.79,97.47,107.05,99,133.45,100,125.52,154,100
11/10/2021,228.49,150.94,536.509,638.0713,552.6414,792.7964,545.9544,147.81,154,166.22,123.2,1137.008,150.94,142.73,184.38,555.1341,139.06,110.95,379.3868,288.7317,140.42,82.67,119.26,149.26,97.18,123.89,97.11,108.92,98.38,133.21,100.01,125.5,154.19,100.01
11/11/2021,228.49,151.33,535.8005,633.7228,553.3842,790.2432,546.7534,148.1,154.44,166.85,123.2,1131.748,151.33,143.15,184.38,554.3583,139.06,110.9095,378.3233,288.3102,140.78,83.14,118.89,149.23,97.33,123.87,97.58,108.92,98.43,133.23,100.18,125.58,154.8,100.18
11/12/2021,228.27,151.43,539.8047,636.9963,553.2652,793.8587,545.8074,148.12,154.58,166.86,122.96,1140.059,151.43,143.33,186.05,556.3883,139.06,111.0708,378.0631,288.1599,140.79,83.3,119.32,149.26,97.32,124.12,97.48,109.53,98.42,133.24,100.41,125.65,155.91,100.41
11/15/2021,227.81,151.7,541.014,633.6451,553.2534,797.5378,545.4401,148.39,154.85,167.15,122.97,1138.047,151.7,143.55,187.2,555.1377,139.06,110.9464,377.4189,289.1181,140.84,83.21,119.49,149.23,97.37,124.46,98.4,109.48,98.49,131.89,100.59,125.68,156.87,100.59
11/16/2021,225.8,151.91,542.2038,632.6946,553.2913,797.2475,545.385,148.59,155.08,167.13,122.99,1135.379,151.91,143.76,187.38,553.8613,139.06,110.9459,376.6875,289.13,140.87,83.27,119.74,149.23,97.35,124.63,99.44,109.52,98.47,133.25,100.52,125.69,156.42,100.52
11/17/2021,225.14,151.88,541.7489,635.4902,553.2945,799.3294,544.7938,148.6,155.02,167.18,123.15,1157.034,151.88,143.69,187.34,556.0456,139.06,111.0241,377.1256,288.8004,140.78,83.29,119.82,149.25,97.47,124.65,99.1,108.13,98.54,133.26,100.63,125.67,157.16,100.63
11/18/2021,223.78,152.06,539.18,633.9849,553.5996,797.6819,544.9404,148.8,155.19,167.22,122.85,1142.882,152.06,143.81,186.86,556.0798,139.06,111.0613,378.4642,287.8349,140.66,83.21,119.93,149.31,97.51,124.73,99.77,109.43,98.76,133.18,100.62,125.67,157.11,100.62
11/19/2021,224.06,152,538.5301,628.7174,553.2027,798.787,543.0737,148.73,155.14,167.23,122.35,1145.343,152,143.78,187,555.7447,139.06,111.3523,379.9267,285.7307,140.58,82.96,121.07,149.3,97.55,124.91,98.34,110.41,98.78,133.18,100.59,125.67,156.89,100.59
11/22/2021,223.14,152.1,538.7113,633.0027,551.3169,796.0885,542.4827,148.94,155.19,167.06,122.71,1140.769,152.1,143.85,186.31,557.281,139.06,111.0307,377.112,287.7737,140.68,83.31,121.2,149.28,97.28,124.94,99.16,111.01,98.63,133.2,100.52,125.65,156.59,100.52
11/23/2021,218.22,152.38,535.7942,630.3399,551.0705,788.6816,543.8432,149.2,155.47,166.67,122.81,1126.968,152.38,143.99,185.28,557.6674,138.97,111.0832,374.6475,289.0206,140.78,83.6,121.07,149.28,97.47,124.89,98.57,110.59,98.56,133.2,100.59,125.65,157.03,100.59
11/24/2021,220.27,152.93,533.9008,629.1431,551.7009,784.2124,544.0102,149.83,155.99,167.06,122.82,1124.864,152.93,144.29,185.13,557.8259,138.97,111.1259,374.6258,289.964,140.93,83.58,120.95,149.25,97.56,124.86,99.36,110.6,98.57,133.21,100.67,125.67,157.41,100.67
11/25/2021,220.27,152.93,533.9008,629.1431,551.7009,784.2124,544.0102,149.83,155.99,167.06,122.82,1124.864,152.93,144.29,185.13,557.8259,138.97,111.1259,374.7532,288.6764,140.93,83.5,120.95,149.25,97.56,124.86,100.33,110.6,98.57,133.23,100.67,125.67,157.41,100.67
11/26/2021,219.61,150.35,534.1813,616.6732,552.5374,787.6754,537.978,147.97,153.01,166.75,121.67,1149.48,150.35,142.71,184.74,553.1936,139.01,111.0131,380.4966,284.6958,139.14,82.26,120.12,149.39,96.98,124.08,99.14,110.35,98.51,133.23,100.12,125.6,154.38,100.12
11/29/2021,218.41,153.27,532.5632,628.6154,551.4644,788.7467,538.228,150.58,156.12,167.31,121.81,1146.67,153.27,145.12,185.09,556.4927,139.07,111.911,379.8025,285.6294,140.98,82.29,120.24,149.24,97.23,124.68,98.35,111.36,98.55,131.4,99.78,125.41,153.21,99.78
11/30/2021,217.4,152.41,535.4231,629.0122,551.2448,796.728,535.1458,150,155.1,167.11,121.84,1164.527,152.41,144.34,186.1,556.1025,139.07,112.4689,381.8421,285.0192,140.45,81.87,119.71,149.31,97.25,124,98.86,111.58,98.39,130.82,99.85,125.5,153.2,99.85
12/1/2021,217.79,150.07,539.9666,635.2636,550.2406,802.2864,534.7647,148.21,152.46,165.69,121.85,1173.757,150.07,142.33,186.36,557.0986,138.92,113.0916,381.4907,285.1326,139.57,82.25,119.55,149.35,97.03,123.51,97.2,112.14,98.45,131.67,99.59,125.49,151.65,99.59
12/2/2021,216.14,153.45,538.1137,636.0185,549.673,797.2144,535.0304,151.35,156,167.32,122,1166.807,153.45,144.98,186.18,556.8926,138.92,113.1161,381.7898,284.4726,140.18,82.09,119.91,149.32,97.72,123.46,95.99,111.38,98.36,131.33,99.41,125.29,151.48,99.41
12/3/2021,216.4,154.09,539.2996,634.4716,549.6172,798.663,534.5533,152.45,156.41,167.58,121.96,1174.228,154.09,145.15,186.68,557.379,138.61,113.6085,384.6364,283.8091,139.21,82.06,119.63,149.67,97.81,123.21,95.67,111.78,98.54,131.03,99.49,125.35,151.71,99.49
12/6/2021,216.43,155.48,536.6456,642.4518,547.9863,791.7728,536.0784,153.24,158.13,168.48,122.04,1167.665,155.48,147.95,185.98,558.7012,138.61,114.6485,383.1654,283.8478,140.42,81.97,120.97,149.47,97.98,123.61,95.99,112.03,98.56,130.83,99.39,125.11,152.27,99.39
12/7/2021,216.59,155.35,534.4769,646.0888,547.9418,793.1419,537.9019,152.61,158.24,167.82,121.85,1161.946,155.35,148.23,185.39,560.1704,138.55,115.0182,381.3075,283.693,140.89,82.06,121.41,149.35,97.91,123.97,96.5,112.73,98.62,130.82,99.29,125.1,151.74,99.29
12/8/2021,216.52,155.5,538.9374,648.5556,548.2841,802.4641,538.1181,152.56,158.51,167.89,121.45,1169.669,155.5,148.87,187.21,560.432,138.55,114.5289,380.238,285.2668,141.18,81.93,121.7,149.27,98,124.06,97.47,109.1,98.74,133.69,99.3,125.14,151.56,99.3
12/9/2021,216.03,155.63,540.5127,648.1383,547.857,807.7331,537.7576,152.94,158.5,167.98,121.54,1180.183,155.63,148.63,188.16,560.2323,138.55,114.9706,380.7727,284.0208,140.99,81.92,121.35,149.23,98.01,124.37,97.26,109.83,98.78,133.05,99.07,125.07,150.51,99.07
12/10/2021,215.43,155.6,541.4763,646.3529,549.968,809.7332,537.7474,152.67,158.6,167.87,121.52,1185.101,155.6,148.93,189.07,560.5766,138.55,115.018,381.5737,283.8038,141.06,81.96,121.01,149.22,98.04,124.63,97.97,109.12,99.06,133.7,99.32,125.15,151.66,99.32
12/13/2021,215.77,155.62,541.6772,645.1279,549.5298,808.8183,537.8586,152.7,158.62,167.71,121.59,1192.047,155.62,148.82,187.93,560.3337,138.55,114.9446,383.4631,283.094,141.49,81.93,120.18,149.13,98.16,124.57,97.82,110.1,99.08,133.71,99.24,125.13,151.24,99.24
12/14/2021,213.81,155.94,544.3423,644.9567,549.3135,812.8421,537.7496,153.33,158.78,167.51,121.54,1199.552,155.94,149,189.12,560.0148,138.26,114.7046,383.2852,284.0107,141.4,82.05,119.96,148.99,98.24,124.64,97.48,109.69,99.03,133.71,99.05,125.05,150.47,99.05
12/15/2021,212.63,155.48,544.3138,642.933,549.2883,812.8717,537.9342,152.58,158.47,166.82,121.57,1199.575,155.48,148.71,189.86,559.9572,138.26,114.4329,382.9472,284.2916,141.66,82.21,119.09,149.14,98.28,124.52,98.45,109.97,99,133.71,98.95,125.17,149.27,98.95
12/16/2021,210.71,155.95,543.3317,645.4881,549.3034,813.9301,537.4146,153.15,158.89,167.93,121.59,1190.686,155.95,149.18,189.64,560.3134,138.33,114.188,384.038,284.5555,141.54,82.11,116.48,149.12,98.29,124.65,98.48,109.99,99.29,133.73,98.85,125.15,148.78,98.85
12/17/2021,209.96,156.09,545.3714,644.7756,550.7454,815.5017,536.2324,153.29,159.03,167.8,121.68,1194.256,156.09,149.2,189.86,559.4739,138.33,113.9816,384.874,284.4859,141.47,82.2,117.4,148.99,98.5,124.86,98.22,110.54,99.55,132.62,98.71,125.1,148.16,98.71
12/20/2021,207.71,156.1,549.3654,641.8999,549.4445,817.3947,534.4621,153.39,158.99,168.38,121.74,1187.506,156.1,149.01,190.59,559.208,138.23,114.1679,384.8317,284.7271,141.99,82.16,117.15,148.75,98.76,124.83,96.31,110.93,99.59,132.63,98.42,125.18,145.94,98.42
12/21/2021,220.6,155.53,549.6214,643.4785,550.3724,818.9526,536.6157,152.61,158.52,168.03,121.07,1183.905,155.53,148.28,190.22,559.8539,138.26,114.1837,382.1291,287.2784,142.18,82.21,117.87,149.06,98.72,125.18,96.71,108.55,99.61,132.63,98.68,125.29,147.03,98.68
12/22/2021,222.43,155.68,548.8541,643.1149,552.7803,820.2366,537.4469,152.6,158.76,167.91,121.15,1185.092,155.68,148.83,190.49,560.0124,138.26,113.5647,382.2614,287.6681,142.4,82.35,117.83,149.17,98.72,125.31,97.31,108.78,99.73,132.82,98.92,125.32,148.36,98.92
12/23/2021,226.92,155.58,549.4481,646.6754,552.6841,819.6568,537.7683,152.42,158.69,167.8,121.09,1183.963,155.58,148.78,190.18,559.8857,138.26,113.9979,381.2208,289.0026,142.25,82.45,118.19,149.22,98.66,125.36,98.08,107.7,99.97,132.84,98.94,125.32,148.46,98.94
12/24/2021,225.39,155.58,549.4481,646.6754,552.6841,819.6568,537.7683,152.42,158.69,167.8,121.11,1183.963,155.58,148.78,190.18,559.8857,138.26,113.9979,381.2838,288.9327,142.25,82.45,118.19,149.22,98.66,125.36,98.5,107.7,99.98,132.84,98.94,125.32,148.46,98.94
12/27/2021,225.39,155.92,546.3622,644.4404,554.2836,823.6326,538.6748,152.58,159.12,167.85,121.11,1171.999,155.92,149.44,190.18,561.1024,138.27,113.4857,381.2838,288.9327,142.47,82.45,118.57,149.28,98.59,125.48,98.52,107.7,100.19,132.85,99.1,125.35,149.3,99.1
12/28/2021,225.39,155.94,546.5369,647.4041,553.8413,828.1507,538.5014,152.52,159.19,167.9,121.11,1178.119,155.94,149.57,190.18,561.4146,138.27,113.6804,381.2838,288.9327,142.33,82.45,119.03,149.27,98.59,125.61,99.13,107.7,100.23,132.85,99.13,125.36,149.44,99.13
12/29/2021,221.53,155.96,545.1878,648.2625,553.3528,824.32,538.9252,152.26,159.36,167.95,121.09,1172.623,155.96,149.86,192.21,561.5882,138.27,113.9724,380.4573,291.5243,142.64,82.58,119.27,149.28,98.69,125.68,99.51,108.09,100.15,132.84,99.24,125.39,150,99.24
12/30/2021,220.62,156.09,547.2919,651.7189,553.2459,825.8984,538.8864,152.57,159.4,167.94,121.11,1176.222,156.09,149.81,191.68,561.1302,138.27,114.0165,379.8894,290.4971,142.65,82.65,119.28,149.25,98.66,125.92,99.73,108.54,100.16,132.86,99.19,125.38,149.73,99.19
12/31/2021,220,156,544.0025,648.2984,552.4862,825.2996,537.2093,152.33,159.38,167.87,121.03,1180.533,156,149.92,191.57,561.5843,138.27,114.2423,379.7594,290.0651,142.84,82.59,119.1,149.22,98.84,125.84,99.75,109.57,100.33,132.86,99.25,125.38,150.08,99.25
1/3/2022,220,156.2,546.6445,648.7809,551.4104,828.7541,536.6973,152.44,159.63,168.09,121.03,1203.201,156.2,150.14,191.57,562.0591,138.27,114.5633,379.7594,290.0651,143.06,82.59,119.31,149.22,98.89,126.09,100.24,109.57,100.3,133.64,99.41,125.42,150.86,99.41
1/4/2022,218.34,156.28,544.7865,648.7759,550.1396,824.7568,538.5138,152.45,159.75,167.93,121.01,1187.564,156.28,150.32,192.33,562.5391,138.11,114.6421,376.4021,292.4971,143.08,83.09,119.15,149.19,98.9,126.22,100.77,104.84,100.28,133.2,99.45,125.41,151.17,99.45
1/5/2022,218.62,154.62,544.1662,647.9662,552.5312,825.9147,538.8573,151.27,157.83,165.81,121.02,1200.348,154.62,148.71,193.25,563.3252,138.19,114.5056,374.8401,292.6746,142.95,83.3,117.96,149.01,97.82,126.03,100.68,106.68,100.27,133.2,99.04,125.33,149.08,99.04
1/6/2022,218.48,155.76,540.9284,648.5216,554.4971,823.9397,538.2436,152.33,159.02,166.99,121.5,1213.23,155.76,149.6,193.02,563.3221,138.19,114.5913,373.0888,293.776,143.17,83.55,117.87,148.96,98.32,125.69,100,104.23,100,133.21,99.17,125.34,149.81,99.17
1/7/2022,218.49,155.82,544.4854,647.5629,553.3744,825.8758,538.6938,152.33,159.12,166.77,121.7,1202.584,155.82,149.63,192.42,563.7691,138.19,114.4915,372.2957,294.6691,144.03,83.66,117.03,148.93,98.82,125.71,99.99,103.87,99.99,134.05,99.34,125.39,150.62,99.34
1/10/2022,218.48,155.87,544.5023,646.2266,552.6068,822.1422,537.828,152.36,159.17,166.17,121.75,1196.416,155.87,149.57,190.77,564.2239,137.24,114.4902,372.0416,294.7663,144.34,83.78,116.79,148.93,97.97,125.69,99.98,103.71,99.99,134.03,99.19,125.44,149.47,99.19
1/11/2022,218.57,155.79,542.5866,645.6795,552.3425,820.4117,541.1757,151.93,159.27,165.61,121.49,1203.225,155.79,149.63,191.09,564.6339,137.25,114.1299,372.2744,294.4693,143.93,83.81,117.22,149,98.02,125.94,99.97,105.35,99.97,134.04,99.34,125.47,150.23,99.34
1/12/2022,219.5,156.19,542.0191,641.9776,551.9962,821.7053,542.4153,152.32,159.69,165.75,121.04,1218.745,156.19,150.09,192.42,564.8078,137.25,113.8821,373.5931,293.7816,144.15,83.51,117.81,149.05,98.02,126.05,99.99,106.79,100.01,134.04,99.42,125.51,150.5,99.42
1/13/2022,219.32,156.29,542.6865,647.7418,551.0255,824.4031,542.0891,152.59,159.7,165.38,121.03,1215.653,156.29,150.1,191.96,565.9334,137.32,114.6442,374.2271,292.7627,143.95,83.38,116.83,148.82,97.96,125.98,99.99,107.24,100.09,134.27,99.08,125.43,148.82,99.08
1/14/2022,218.45,156.65,541.6105,646.5799,552.6139,821.1123,542.6911,152.85,160.11,165.99,121.13,1227.143,156.65,150.49,191.56,564.6027,137.32,114.3198,372.5678,294.2369,144.54,83.55,116.58,148.85,98.29,126.1,99.7,106.65,100.24,134.12,99.37,125.5,150.23,99.37
1/17/2022,218.45,156.65,541.6105,646.5799,552.6139,821.1123,542.6911,152.85,160.11,165.99,121.13,1227.143,156.65,150.49,191.56,564.6027,137.32,114.3198,371.6934,294.7072,144.54,83.77,116.58,148.85,98.29,126.1,99.94,106.65,100.24,134.12,99.37,125.5,150.23,99.37
1/18/2022,218.03,155.92,535.6561,647.6308,554.0284,817.3429,543.7146,152.48,159.18,165.55,121.75,1219.738,155.92,149.58,190.76,564.531,137.55,114.2412,369.5373,295.8305,145.23,84.24,116.79,148.43,98.71,125.68,99.89,107.66,100.31,133.81,99.55,125.49,151.36,99.55
1/19/2022,218.95,155.98,535.6362,649.4879,555.2268,816.171,546.5724,152.54,159.25,165.89,121.69,1198.988,155.98,149.64,191.15,564.5973,137.55,114.6531,369.6175,296.0444,146.48,84.34,117.52,148.32,98.83,126.05,100.01,107.97,99.99,134.45,99.76,125.5,152.56,99.76
1/20/2022,219.57,154.77,534.0983,650.883,556.2444,817.7328,547.0361,151.7,157.83,165.01,121.48,1188.371,154.77,148.73,192.92,564.4331,137.08,114.1641,370.2709,295.2861,146.59,84.18,117.63,148.01,98.29,125.84,100.01,108.03,100.22,134.7,99.66,125.47,152.13,99.66
1/21/2022,219.35,153.94,532.8946,651.018,556.4166,815.9091,545.7256,151.25,156.79,164.96,120.79,1194.199,153.94,147.88,193.4,564.2773,137.13,114.0382,372.0658,293.7262,145.39,83.82,118.76,147.32,97.51,125.93,99.99,107.19,100.2,134.34,99.38,125.41,150.73,99.38
1/24/2022,219,153.68,534.5822,647.6951,558.0573,813.513,543.9591,151.19,156.43,162.89,120.44,1191.584,153.68,147.28,192.49,564.1039,134.11,113.8646,372.3465,292.4299,145.62,83.87,118.54,147.49,92.81,125.77,99.75,107.31,100.13,132.73,99.1,125.31,149.5,99.1
1/25/2022,219.2,154.86,533.3762,647.8535,559.2226,806.3946,545.982,152.69,157.45,164.5,120.58,1188.195,154.86,148.68,192.4,564.7395,134.07,114.2982,371.5592,293.3885,145.07,83.92,118.39,146.85,94.23,125.86,99.57,109.93,100.16,132.2,99.01,125.21,149.47,99.01
1/26/2022,219.39,154.69,534.178,650.2411,557.2791,812.1098,546.7094,152.42,157.34,164.85,120.85,1199.521,154.69,148.65,193.81,564.2041,133,114.3015,369.7691,294.8576,145.34,84.02,118.61,146.92,94.24,125.54,99.59,110.68,100.19,132.63,99.01,125.18,149.6,99.01
1/27/2022,219.56,154.6,537.9466,648.8577,555.1101,814.4076,544.5365,152.61,157.1,165.4,120.88,1221.361,154.6,147.94,193.74,562.9359,132.97,113.8306,370.2448,294.974,145.99,84.86,118.4,146.56,94.4,125.48,99.65,110.11,100.15,132.65,99.29,125.22,151.1,99.29
1/28/2022,220.37,155.44,538.7959,642.9971,553.6269,812.3558,543.6905,152.73,158.32,166.09,120.83,1230.969,155.44,149.26,193.18,561.656,133.19,113.7529,371.3375,295.1963,146.05,84.83,117.95,147.84,94.62,125.3,99.35,111.15,100.13,132.85,99.28,125.22,151.06,99.28
1/31/2022,221.24,155.31,535.3575,640.4789,554.1045,815.1382,543.7427,152.07,158.47,166.19,120.86,1251.548,155.31,149.93,194.5,561.1377,133.63,113.6791,371.5081,296.8452,145.73,84.95,118.12,148.46,94.62,125.57,100.16,111.27,100.19,132.78,99.43,125.33,151.43,99.43
2/1/2022,222.28,155.63,538.5106,640.0255,554.5091,818.5005,543.9661,152.26,158.85,166.15,121.09,1252.262,155.63,150.71,195.19,560.6417,133.63,113.6482,370.3106,297.0862,145.37,84.96,116.77,148.6,94.64,126.11,100.45,111.93,100.23,132.78,99.51,125.42,151.46,99.51
2/2/2022,221.13,155.72,538.0694,632.9092,553.2272,821.2096,543.7288,152.43,158.91,166.18,120.67,1275.791,155.72,151.01,196.48,559.464,133.63,113.0228,370.5942,296.3019,145.18,84.86,116.58,148.75,94.63,126.87,100.7,111.84,100.28,132.93,99.65,125.41,152.36,99.65
