date,CAD,CAD1M,CAD3M,CAD6M,EUR,EUR1M,EUR3M,EUR6M,GBP,GBP1M,GBP3M,GBP6M,CHF,CHF1M,CHF3M,CHF6M,AUD,AUD1M,AUD3M,AUD6M,JPY,JPY1M,JPY3M,JPY6M,NZD,NZD1M,NZD3M,NZD6M
1/13/2023,1.3396,1.33938,1.3386,1.33699,1.08285,1.08518,1.08925,1.09474,1.2215,1.22244,1.22409,1.22632,0.9262,0.92319,0.91729,0.90848,0.696,0.69685,0.69847,0.70083,127.515,127.0003,125.96517,124.3317,0.6369,0.63717,0.6373,0.6369
1/17/2023,1.33765,1.33742,1.33666,1.33512,1.08015,1.08259,1.08654,1.09218,1.22795,1.22892,1.23045,1.23253,0.9206,0.91735,0.91166,0.90289,0.6991,0.70002,0.70158,0.704,128.145,127.58605,126.56847,124.93368,0.6436,0.64393,0.64404,0.64364
1/18/2023,1.3403,1.34004,1.33924,1.33753,1.0833,1.08566,1.08966,1.09524,1.2394,1.24033,1.24184,1.24377,0.913,0.9099,0.90416,0.8955,0.7013,0.70219,0.70378,0.70618,128.365,127.82366,126.78714,125.15479,0.6472,0.64748,0.64758,0.64716
1/19/2023,1.34885,1.3486,1.34777,1.34609,1.079,1.08126,1.08531,1.09067,1.2359,1.23678,1.23832,1.24022,0.917,0.91399,0.90815,0.89963,0.68905,0.6899,0.69157,0.69408,128.465,127.92279,126.86925,125.22543,0.6382,0.63846,0.63851,0.63814
1/20/2023,1.3422,1.34195,1.34115,1.3395,1.0831,1.08537,1.08935,1.09467,1.23695,1.23783,1.23934,1.24134,0.9207,0.91767,0.9119,0.90331,0.6951,0.69596,0.6976,0.70016,129.93,129.39663,128.33032,126.65755,0.6456,0.64585,0.64582,0.64546
1/23/2023,1.3379,1.33766,1.33689,1.33524,1.0865,1.0889,1.09273,1.09803,1.2371,1.23802,1.23948,1.24145,0.9227,0.9195,0.91396,0.90545,0.7035,0.70443,0.70606,0.70858,130.615,130.0438,129.00676,127.32294,0.6486,0.64884,0.6488,0.64838
1/24/2023,1.33635,1.33607,1.33531,1.33366,1.0874,1.08973,1.09363,1.09901,1.2314,1.2323,1.23384,1.23588,0.9232,0.92008,0.9144,0.90575,0.7049,0.7058,0.70748,0.71015,130.105,129.55279,128.49923,126.81722,0.6503,0.65055,0.65051,0.65009
1/25/2023,1.3411,1.34088,1.34012,1.3385,1.09025,1.09249,1.09644,1.10175,1.23585,1.23672,1.23828,1.24036,0.9204,0.91739,0.91166,0.90312,0.7077,0.70854,0.71011,0.71246,129.595,129.05991,127.991,126.3262,0.6462,0.64647,0.6465,0.64619
1/26/2023,1.3368,1.33659,1.33587,1.33413,1.0855,1.08758,1.09149,1.09689,1.2356,1.23639,1.23794,1.24008,0.9219,0.91907,0.91336,0.90453,0.7085,0.70933,0.71091,0.71325,130.445,129.94168,128.86932,127.14121,0.6464,0.64665,0.64673,0.64647
1/27/2023,1.3331,1.33288,1.33219,1.33052,1.08385,1.08585,1.08974,1.09514,1.2358,1.23656,1.23811,1.24027,0.9232,0.92046,0.91474,0.90594,0.7092,0.71001,0.71157,0.7138,129.975,129.48722,128.41891,126.69571,0.6473,0.64754,0.64757,0.64728
1/30/2023,1.3343,1.33406,1.33335,1.3317,1.0871,1.0891,1.09317,1.09828,1.2381,1.23886,1.24048,1.24253,0.9229,0.92012,0.91411,0.9055,0.70815,0.70895,0.71055,0.71275,130.315,129.81959,128.70914,127.00795,0.6487,0.64893,0.64894,0.64865
1/31/2023,1.3344,1.33416,1.33345,1.33196,1.086,1.08797,1.09195,1.09708,1.2305,1.23125,1.23285,1.23497,0.9184,0.91564,0.90976,0.90121,0.7045,0.70529,0.70688,0.70912,130.03,129.54109,128.43256,126.74288,0.64595,0.64616,0.64618,0.64579
2/1/2023,1.3323,1.33208,1.33138,1.32976,1.092,1.09396,1.0979,1.10298,1.2326,1.23335,1.23493,1.23705,0.9142,0.91148,0.90567,0.89724,0.7076,0.70839,0.70999,0.71219,129.255,128.76975,127.57477,125.98454,0.6442,0.64442,0.64448,0.64427
2/2/2023,1.3305,1.3303,1.32963,1.32804,1.09365,1.09556,1.09961,1.10466,1.2293,1.22998,1.23164,1.23385,0.9098,0.90712,0.90118,0.89282,0.71025,0.71103,0.71273,0.715,128.415,127.93337,126.80456,125.16225,0.651,0.6512,0.65128,0.6511
2/3/2023,1.33685,1.33665,1.33589,1.334,1.0858,1.08767,1.09162,1.0968,1.2105,1.21115,1.2128,1.2153,0.9227,0.91997,0.91405,0.90543,0.6976,0.69837,0.70002,0.7024,131.075,130.58353,129.44399,127.74206,0.6379,0.63809,0.63821,0.63823
2/6/2023,1.3455,1.3453,1.34452,1.3425,1.07305,1.07489,1.07873,1.08407,1.2014,1.20204,1.2037,1.20637,0.9282,0.92548,0.91964,0.91077,0.6861,0.68685,0.68846,0.69099,132.845,132.34696,131.20885,129.43262,0.6278,0.62799,0.6281,0.62823
2/7/2023,1.3451,1.3449,1.34411,1.3421,1.06905,1.07088,1.07472,1.08,1.2011,1.20174,1.20334,1.206,0.92335,0.92063,0.91478,0.9059,0.6915,0.69224,0.69375,0.69591,131.245,130.754,129.62529,127.87437,0.6296,0.62978,0.62989,0.62996
2/8/2023,1.3427,1.34249,1.34162,1.33945,1.0725,1.07434,1.07818,1.08352,1.2078,1.20844,1.21008,1.21285,0.9208,0.91807,0.91224,0.90332,0.694,0.69474,0.69625,0.69843,131.445,130.95151,129.81563,128.04731,0.6307,0.63084,0.63092,0.63101
2/9/2023,1.3417,1.3415,1.34058,1.33845,1.0762,1.07804,1.08197,1.08723,1.217,1.21765,1.21935,1.22205,0.9192,0.91649,0.91046,0.90172,0.6971,0.69783,0.69938,0.70145,130.93,130.43666,129.26154,127.52257,0.6355,0.63562,0.63568,0.63562
2/10/2023,1.3353,1.3351,1.33418,1.33222,1.0677,1.06953,1.07335,1.07851,1.20755,1.2082,1.20982,1.21237,0.924,0.92128,0.91537,0.90658,0.6923,0.69302,0.69451,0.69646,131.325,130.82935,129.67016,127.9279,0.6316,0.63172,0.63177,0.63168
2/13/2023,1.3343,1.3341,1.33319,1.33123,1.0719,1.07374,1.0775,1.08274,1.21375,1.2144,1.21601,1.21857,0.9211,0.91838,0.9126,0.90378,0.6961,0.69682,0.69829,0.70031,132.805,132.30427,131.14385,129.34045,0.6359,0.63601,0.63606,0.63589
2/14/2023,1.3355,1.3353,1.33439,1.33239,1.0716,1.07344,1.0772,1.0825,1.2156,1.21625,1.21779,1.22027,0.92235,0.91961,0.91379,0.9049,0.6968,0.69751,0.699,0.7011,132.825,132.32599,131.16304,129.34939,0.63285,0.63296,0.63304,0.63302
2/15/2023,1.3418,1.3416,1.34068,1.33874,1.0676,1.06943,1.07316,1.07835,1.20025,1.20089,1.20251,1.20529,0.9255,0.92275,0.91688,0.90797,0.6878,0.6885,0.69001,0.69212,134.275,133.77351,132.59724,130.76542,0.6266,0.6267,0.62677,0.62668
2/16/2023,1.3453,1.3451,1.34417,1.3421,1.06745,1.06927,1.07303,1.07815,1.2009,1.20154,1.2032,1.20597,0.926,0.92326,0.91731,0.90851,0.6876,0.68828,0.68982,0.69194,134.195,133.67547,132.49044,130.6809,0.6254,0.62545,0.62556,0.62564
2/17/2023,1.3493,1.3491,1.34803,1.34601,1.0662,1.06801,1.07177,1.07693,1.1998,1.20041,1.20208,1.20489,0.9278,0.92506,0.9191,0.91021,0.6853,0.68597,0.6875,0.68961,134.345,133.82469,132.63631,130.81267,0.6227,0.62277,0.62293,0.62306
2/21/2023,1.34975,1.34956,1.3484,1.34605,1.0685,1.0703,1.07403,1.07927,1.21425,1.21487,1.21647,1.21915,0.9257,0.92296,0.9171,0.90808,0.68925,0.6899,0.69137,0.69346,134.735,134.23185,133.03937,131.18122,0.6235,0.62353,0.62364,0.62367
2/22/2023,1.3543,1.35409,1.35293,1.35068,1.0627,1.06449,1.06818,1.07339,1.2067,1.20732,1.2089,1.21148,0.9298,0.92704,0.92116,0.9121,0.6818,0.68247,0.68397,0.68612,134.605,134.0983,132.84295,131.02523,0.62345,0.62346,0.62355,0.62348
2/23/2023,1.3548,1.35458,1.35333,1.35078,1.0597,1.06147,1.06535,1.0705,1.2024,1.20303,1.20471,1.20724,0.9334,0.93064,0.92435,0.9154,0.6808,0.68146,0.68303,0.68507,134.855,134.34512,133.08417,131.25439,0.622,0.62199,0.62205,0.62202
2/24/2023,1.3645,1.36426,1.36291,1.36037,1.05415,1.05609,1.05983,1.06506,1.1941,1.19479,1.19636,1.19884,0.9398,0.9367,0.9306,0.92137,0.6722,0.67294,0.67443,0.67647,136.395,135.8159,134.59098,132.68801,0.6156,0.61557,0.61558,0.61552
2/27/2023,1.35645,1.35617,1.35492,1.35252,1.06005,1.06215,1.06571,1.07093,1.20245,1.20317,1.20462,1.20702,0.9371,0.93369,0.92787,0.9187,0.67295,0.67376,0.67512,0.67714,136.075,135.44831,134.28584,132.39212,0.6164,0.61639,0.61639,0.61634
2/28/2023,1.3612,1.36081,1.35962,1.35709,1.0606,1.06263,1.06624,1.07155,1.21075,1.21145,1.21292,1.21547,0.9373,0.934,0.92812,0.91873,0.6744,0.6752,0.67656,0.67867,136.215,135.60583,134.42301,132.4632,0.6196,0.61964,0.6196,0.61954
3/1/2023,1.36015,1.35978,1.3586,1.35598,1.0672,1.06917,1.07294,1.07798,1.20075,1.20146,1.20308,1.2057,0.9391,0.93594,0.92977,0.92068,0.67635,0.67711,0.67862,0.68083,136.105,135.51738,134.27596,132.37097,0.62565,0.62568,0.62564,0.62561
3/2/2023,1.36055,1.3602,1.35893,1.3563,1.0608,1.06273,1.06637,1.07146,1.1954,1.19613,1.19777,1.20046,0.9415,0.93838,0.93239,0.92329,0.67275,0.67351,0.67498,0.6772,136.695,136.1021,134.89146,132.96689,0.62195,0.62199,0.62195,0.62198
3/3/2023,1.3625,1.36211,1.36082,1.35801,1.06,1.06217,1.06555,1.07053,1.1976,1.19843,1.19997,1.20266,0.9396,0.93612,0.93052,0.92149,0.6743,0.67516,0.67653,0.67875,136.325,135.73082,134.52156,132.60148,0.61985,0.61986,0.6198,0.61984
3/6/2023,1.3614,1.36095,1.35964,1.35673,1.06785,1.06998,1.07348,1.07839,1.2027,1.20352,1.20509,1.20778,0.93225,0.92894,0.92342,0.91487,0.6733,0.67413,0.67555,0.6779,135.955,135.32416,134.15647,132.24146,0.61895,0.61895,0.6189,0.61892
3/7/2023,1.3724,1.37192,1.37044,1.36724,1.0585,1.0606,1.06425,1.06945,1.1876,1.18842,1.19013,1.19296,0.9403,0.93701,0.93118,0.92208,0.6606,0.66141,0.66291,0.66559,136.78,136.15951,134.9393,132.93096,0.614,0.61399,0.6139,0.61405
3/8/2023,1.37905,1.37854,1.37694,1.37358,1.0553,1.05736,1.06129,1.06646,1.1836,1.18443,1.18632,1.18926,0.9404,0.93716,0.93094,0.92212,0.66075,0.66155,0.66323,0.66591,136.885,136.27891,134.98503,133.01581,0.6116,0.61158,0.61153,0.61151
3/9/2023,1.3763,1.3758,1.37407,1.37075,1.0569,1.0589,1.06278,1.06807,1.1911,1.19192,1.19384,1.19689,0.9369,0.93377,0.92762,0.91862,0.66155,0.66233,0.66398,0.66674,136.325,135.71368,134.4591,132.47726,0.61315,0.61311,0.61301,0.61302
3/10/2023,1.3775,1.37694,1.37536,1.37238,1.06875,1.07087,1.07497,1.08028,1.20995,1.21082,1.2127,1.21538,0.9191,0.91585,0.90976,0.90111,0.6631,0.66388,0.6655,0.6679,134.295,133.66652,132.44824,130.56426,0.6172,0.61719,0.61703,0.6167
3/13/2023,1.36875,1.36819,1.36681,1.36427,1.0733,1.07572,1.08006,1.08517,1.2158,1.21681,1.21858,1.21989,0.912,0.90833,0.90229,0.89405,0.66835,0.66915,0.67061,0.67263,133.14,132.47539,131.306,129.59404,0.62395,0.62394,0.62372,0.62282
3/14/2023,1.3676,1.36711,1.3658,1.36331,1.0721,1.07419,1.07807,1.08262,1.21455,1.21543,1.21708,1.2187,0.9138,0.91048,0.90451,0.89623,0.66625,0.66703,0.66855,0.67065,134.335,133.70193,132.52513,130.71824,0.62225,0.62226,0.62213,0.62137
3/15/2023,1.37995,1.37934,1.37791,1.37601,1.0534,1.05554,1.05988,1.06385,1.2031,1.20393,1.20566,1.20592,0.92435,0.92072,0.91397,0.90634,0.66095,0.66169,0.66326,0.66488,132.825,132.1893,130.95078,129.43288,0.6182,0.61821,0.61802,0.61625
3/16/2023,1.3761,1.37553,1.3741,1.37161,1.0621,1.06409,1.06821,1.07317,1.211,1.21182,1.21358,1.21521,0.93,0.92655,0.92003,0.91163,0.66515,0.66586,0.66741,0.66958,133.025,132.40102,131.21087,129.51063,0.61715,0.61715,0.61706,0.61604
3/17/2023,1.3753,1.37467,1.37324,1.37123,1.0647,1.06665,1.07056,1.07503,1.21395,1.21481,1.21647,1.2178,0.9285,0.92501,0.91868,0.91062,0.6683,0.66902,0.67055,0.67247,132.025,131.3745,130.25261,128.6235,0.6248,0.62477,0.62453,0.62313
3/20/2023,1.3686,1.36801,1.3667,1.365,1.0721,1.0742,1.07808,1.08276,1.2255,1.22642,1.22811,1.22961,0.92675,0.92291,0.91667,0.9085,0.6711,0.67189,0.6734,0.67563,131.62,130.98857,129.84867,128.17176,0.6245,0.62445,0.62414,0.62302
3/21/2023,1.3732,1.37261,1.37127,1.36918,1.0769,1.07887,1.08261,1.08744,1.21945,1.22033,1.22199,1.2239,0.9238,0.92039,0.91443,0.90607,0.66515,0.66591,0.6674,0.66984,132.275,131.64963,130.50767,128.7545,0.6171,0.61701,0.61672,0.61587
3/22/2023,1.3722,1.37161,1.37024,1.3677,1.0791,1.08099,1.08483,1.08929,1.2231,1.22386,1.22531,1.22653,0.92375,0.92042,0.91417,0.90618,0.66855,0.66931,0.67088,0.67313,132.665,132.0664,130.86263,129.15659,0.622,0.62194,0.6217,0.62107
3/23/2023,1.3658,1.36517,1.36375,1.36166,1.089,1.09092,1.09464,1.09893,1.2321,1.23288,1.23423,1.2352,0.9145,0.91137,0.90556,0.89797,0.6719,0.67267,0.67419,0.67626,131,130.40145,129.25001,127.59351,0.62825,0.62826,0.62814,0.6274
3/24/2023,1.37635,1.37567,1.37431,1.37216,1.0761,1.07807,1.08184,1.08622,1.22235,1.22317,1.22446,1.22515,0.9182,0.91495,0.9091,0.90149,0.66425,0.665,0.66646,0.66841,130.635,130.03142,128.8973,127.27386,0.6206,0.62062,0.62045,0.61954
3/27/2023,1.37,1.36937,1.36801,1.36596,1.0782,1.08008,1.08387,1.08826,1.2273,1.22806,1.22942,1.23029,0.91645,0.91343,0.90749,0.89962,0.6641,0.66485,0.66635,0.66846,131.505,130.92289,129.74894,128.08503,0.61895,0.61897,0.61881,0.61814
3/28/2023,1.363,1.36239,1.36101,1.35884,1.0832,1.08502,1.08894,1.09353,1.23275,1.2335,1.23493,1.236,0.92085,0.91789,0.91174,0.90398,0.6698,0.67054,0.67212,0.67431,130.985,130.42609,129.2325,127.56449,0.6241,0.62412,0.62401,0.6235
3/29/2023,1.3585,1.3579,1.35657,1.35468,1.08315,1.08492,1.08881,1.09338,1.23115,1.23185,1.23323,1.23417,0.9196,0.91674,0.9106,0.90294,0.6684,0.66909,0.67063,0.6727,132.485,131.94212,130.7379,129.06024,0.6225,0.62253,0.62245,0.62187
3/30/2023,1.3528,1.35224,1.35085,1.34892,1.09155,1.09339,1.0972,1.10185,1.23795,1.23869,1.24007,1.2412,0.913,0.91007,0.9041,0.89629,0.67045,0.67117,0.67268,0.67483,132.745,132.07559,130.98419,129.25772,0.62545,0.62548,0.6254,0.62493
3/31/2023,1.3535,1.35291,1.35147,1.34956,1.0867,1.08853,1.09235,1.09689,1.2362,1.23697,1.23844,1.23959,0.9133,0.91036,0.90433,0.89663,0.6696,0.67032,0.67187,0.6741,133.085,132.43503,131.30001,129.58221,0.6256,0.62563,0.62555,0.62508
4/3/2023,1.3452,1.34464,1.34321,1.34126,1.08865,1.09047,1.09421,1.09888,1.2396,1.24037,1.24185,1.24315,0.91275,0.90981,0.90385,0.8959,0.6782,0.67892,0.68045,0.68276,132.335,131.70604,130.57641,128.84446,0.6291,0.62911,0.62904,0.62854
4/4/2023,1.3434,1.34286,1.34154,1.33977,1.09695,1.09891,1.1024,1.10667,1.2515,1.25237,1.25363,1.25454,0.9075,0.90435,0.89868,0.89111,0.675,0.6758,0.67732,0.67941,131.815,131.20782,130.07651,128.40362,0.63095,0.63097,0.63087,0.63003
4/5/2023,1.3469,1.34628,1.34499,1.34332,1.091,1.09289,1.09648,1.10065,1.245,1.24582,1.24711,1.24778,0.90485,0.90189,0.89607,0.88882,0.6711,0.67188,0.67346,0.67543,130.885,130.2979,129.15792,127.47209,0.6315,0.63143,0.63109,0.62992
4/6/2023,1.3474,1.34683,1.34547,1.34379,1.0923,1.0942,1.09778,1.10205,1.2435,1.24436,1.24569,1.24646,0.9043,0.90132,0.89544,0.88784,0.66665,0.66743,0.66901,0.67104,131.765,131.19001,130.01593,128.34577,0.6247,0.62463,0.6243,0.62326
4/7/2023,1.3474,1.34683,1.34547,1.34379,1.0923,1.0942,1.09778,1.10205,1.2435,1.24436,1.24569,1.24646,0.9043,0.90132,0.89544,0.88784,0.66665,0.66743,0.66901,0.67104,131.765,131.19001,130.01593,128.34577,0.6247,0.62463,0.6243,0.62326
4/10/2023,1.3543,1.35372,1.35237,1.35068,1.084,1.0859,1.08948,1.09375,1.236,1.23686,1.23819,1.23896,0.9112,0.90822,0.90234,0.89473,0.6626,0.66338,0.66496,0.66699,133.845,133.26963,132.09673,130.42796,0.6199,0.61983,0.6195,0.61846
4/11/2023,1.3487,1.34811,1.34659,1.34461,1.0911,1.09309,1.09662,1.10116,1.24315,1.24405,1.24549,1.24674,0.90395,0.90078,0.89502,0.88709,0.6654,0.66626,0.66788,0.67021,133.505,132.88594,131.71513,129.9431,0.62,0.61991,0.61962,0.61889
4/12/2023,1.34535,1.34472,1.34322,1.34155,1.0976,1.09955,1.1031,1.10749,1.24655,1.24743,1.24887,1.25002,0.8973,0.8942,0.88835,0.88046,0.66895,0.66979,0.67143,0.67369,133.305,132.70226,131.5121,129.70897,0.6212,0.62112,0.62082,0.62001
4/13/2023,1.33755,1.33692,1.3355,1.33388,1.1047,1.10657,1.11009,1.11425,1.251,1.25182,1.25321,1.25426,0.8888,0.88584,0.88005,0.87252,0.67675,0.67754,0.67919,0.68138,132.425,131.84611,130.63165,128.91636,0.6291,0.629,0.6287,0.62783
4/14/2023,1.3364,1.33576,1.33424,1.3323,1.1006,1.10248,1.10604,1.1104,1.2443,1.24513,1.24665,1.24799,0.8939,0.89085,0.88501,0.87723,0.67165,0.67243,0.67412,0.67643,133.465,132.88046,131.66477,129.87456,0.62205,0.62197,0.62171,0.62112
4/17/2023,1.3404,1.33973,1.33816,1.33614,1.09145,1.09333,1.09688,1.10138,1.2361,1.23694,1.23848,1.23997,0.8985,0.89555,0.88959,0.88164,0.66905,0.66982,0.67157,0.67397,134.555,133.96806,132.73975,130.92455,0.617,0.61693,0.61669,0.61615
4/18/2023,1.33865,1.33797,1.33635,1.33433,1.0962,1.0982,1.10168,1.10621,1.2428,1.24368,1.24513,1.24642,0.8978,0.89466,0.88889,0.88088,0.67345,0.67429,0.67595,0.67827,133.975,133.34929,132.16403,130.36083,0.6213,0.6212,0.62096,0.62035
4/19/2023,1.3437,1.34293,1.3414,1.33924,1.0957,1.09761,1.1011,1.10565,1.2448,1.24563,1.24696,1.248,0.8986,0.89555,0.88967,0.88145,0.6721,0.67293,0.6746,0.6769,134.625,134.01449,132.80101,130.93349,0.62135,0.62126,0.62101,0.62041
4/20/2023,1.3452,1.34446,1.34291,1.34078,1.098,1.09983,1.10337,1.10781,1.2457,1.24647,1.2478,1.24876,0.8936,0.89063,0.88465,0.87658,0.6766,0.67741,0.6791,0.68135,134.055,133.45926,132.23103,130.41812,0.61965,0.61954,0.61928,0.61868
4/21/2023,1.35355,1.35282,1.35116,1.34892,1.0972,1.09905,1.10265,1.1072,1.2397,1.24049,1.24185,1.2429,0.8936,0.89059,0.88459,0.87652,0.6685,0.66931,0.67099,0.67324,134.415,133.81699,132.58196,130.75404,0.61365,0.61357,0.61333,0.61284
4/24/2023,1.35385,1.35311,1.35143,1.34916,1.103,1.10486,1.10846,1.11286,1.2462,1.24699,1.24835,1.24928,0.8888,0.88585,0.87992,0.87201,0.66945,0.67034,0.67193,0.67413,134.455,133.85904,132.6248,130.80068,0.61515,0.61506,0.61484,0.61432
4/25/2023,1.3616,1.36086,1.35923,1.35692,1.0977,1.09974,1.10316,1.1075,1.24,1.24086,1.24214,1.24303,0.8924,0.88915,0.8835,0.87564,0.6633,0.6642,0.66576,0.66795,133.875,133.22162,132.05227,130.25243,0.61435,0.61426,0.61403,0.61345
4/26/2023,1.36245,1.36164,1.36008,1.35796,1.10435,1.10642,1.1101,1.11457,1.2469,1.24779,1.24908,1.2499,0.89045,0.88719,0.88124,0.87339,0.66085,0.66176,0.66344,0.6657,133.345,132.69473,131.46799,129.68852,0.61275,0.61267,0.61246,0.61183
4/27/2023,1.3609,1.36009,1.35845,1.3562,1.1011,1.10303,1.10666,1.11122,1.24675,1.24758,1.24895,1.24984,0.8971,0.89398,0.88803,0.88005,0.66145,0.66232,0.66401,0.66632,134.125,133.51054,132.27578,130.45631,0.61285,0.61277,0.61252,0.61209
4/28/2023,1.3564,1.35559,1.35395,1.35167,1.1038,1.10589,1.10942,1.11408,1.2565,1.25741,1.25871,1.25956,0.8902,0.88685,0.88112,0.87323,0.6608,0.66168,0.66339,0.66569,136.175,135.54232,134.28501,132.43943,0.6175,0.61746,0.61722,0.61669
5/1/2023,1.3535,1.35268,1.35105,1.34876,1.0981,1.10019,1.10372,1.10838,1.2521,1.25301,1.25431,1.25516,0.8954,0.89205,0.88632,0.87843,0.6647,0.66564,0.6673,0.66959,137.305,136.67327,135.41628,133.57976,0.6175,0.61746,0.61722,0.61669
5/2/2023,1.36265,1.36175,1.36028,1.35835,1.09795,1.09996,1.10352,1.10792,1.24595,1.24683,1.24805,1.24866,0.8944,0.89117,0.88537,0.87737,0.6661,0.66689,0.6684,0.67016,136.435,135.8022,134.5508,132.75098,0.62005,0.62,0.61967,0.61896
5/3/2023,1.363,1.36208,1.36048,1.3583,1.1053,1.10727,1.11103,1.11539,1.2532,1.2541,1.25544,1.25612,0.8874,0.88426,0.87811,0.87034,0.66725,0.668,0.66958,0.67152,135.135,134.50171,133.25348,131.4511,0.62335,0.62328,0.62298,0.62222
5/4/2023,1.3588,1.35791,1.35617,1.35424,1.1,1.102,1.10569,1.11007,1.25725,1.25818,1.25946,1.26001,0.88685,0.88371,0.87778,0.87,0.66695,0.66771,0.6692,0.67109,133.895,133.266,132.03251,130.27397,0.627,0.62694,0.62662,0.62578
5/5/2023,1.3438,1.34293,1.34124,1.3392,1.1007,1.10268,1.10639,1.11095,1.2616,1.26255,1.26381,1.26448,0.8926,0.88951,0.88354,0.87541,0.6743,0.67508,0.67662,0.67856,134.855,134.22142,132.97303,131.16699,0.6291,0.62904,0.62876,0.62806
5/8/2023,1.3357,1.33483,1.33314,1.3311,1.1014,1.1035,1.10708,1.11162,1.263,1.26395,1.26521,1.26588,0.89,0.88671,0.88095,0.87283,0.679,0.67986,0.68132,0.68325,134.855,134.18043,132.9733,131.16894,0.6352,0.63514,0.63485,0.63416
5/9/2023,1.3396,1.33869,1.33704,1.33495,1.0956,1.09759,1.10114,1.10571,1.2616,1.26249,1.26378,1.26451,0.8913,0.8881,0.88222,0.87403,0.6755,0.67633,0.67784,0.67989,135.055,134.40868,133.12213,131.33714,0.63265,0.63259,0.63237,0.6316
5/10/2023,1.3371,1.3362,1.33452,1.33255,1.0972,1.09911,1.10282,1.10718,1.2618,1.26265,1.26396,1.26461,0.889,0.88593,0.87983,0.872,0.6759,0.67672,0.67829,0.68023,134.425,133.80066,132.51645,130.73994,0.6354,0.63536,0.63509,0.63431
5/11/2023,1.34745,1.34655,1.34477,1.34275,1.0918,1.09371,1.09728,1.10158,1.2524,1.25323,1.25447,1.25497,0.89435,0.89126,0.88533,0.87738,0.6702,0.67099,0.67249,0.67432,134.415,133.78719,132.5467,130.76769,0.6307,0.63067,0.63041,0.6295
5/12/2023,1.3531,1.35223,1.35044,1.34837,1.0862,1.08809,1.09164,1.09601,1.24705,1.24787,1.24912,1.24976,0.897,0.89392,0.88795,0.87985,0.6652,0.66598,0.66748,0.66938,135.315,134.68491,133.43254,131.61565,0.6198,0.61977,0.61957,0.61893
5/15/2023,1.3491,1.34826,1.34649,1.34442,1.0865,1.08858,1.09192,1.09628,1.251,1.2519,1.25304,1.25369,0.8955,0.89213,0.88649,0.87837,0.6686,0.66944,0.67083,0.67264,136.145,135.45269,134.25692,132.42897,0.6216,0.62155,0.62135,0.62069
5/16/2023,1.34565,1.34472,1.34314,1.34139,1.0867,1.08873,1.09216,1.0967,1.2497,1.25057,1.2518,1.25271,0.8959,0.89271,0.88667,0.87862,0.66635,0.66717,0.66859,0.67047,136.475,135.80082,134.57508,132.68841,0.6236,0.62354,0.62331,0.62256
5/17/2023,1.34875,1.34784,1.34625,1.34457,1.0821,1.08408,1.0877,1.09219,1.2466,1.24744,1.24877,1.24976,0.8991,0.89599,0.89001,0.88174,0.66415,0.66495,0.66642,0.66822,137.415,136.75598,135.45112,133.59522,0.62385,0.62377,0.62349,0.62262
5/18/2023,1.3487,1.34783,1.34623,1.34461,1.077,1.07891,1.08245,1.087,1.2407,1.24151,1.24283,1.2439,0.9057,0.90257,0.89651,0.88814,0.6611,0.66186,0.66333,0.66516,138.625,137.97959,136.67804,134.76833,0.6208,0.62069,0.62037,0.61941
5/19/2023,1.3507,1.34982,1.3481,1.34611,1.0786,1.08049,1.08403,1.08872,1.2437,1.2445,1.2458,1.24696,0.90215,0.89905,0.89308,0.88464,0.66565,0.6664,0.66788,0.6698,138.515,137.87124,136.57076,134.62994,0.62775,0.62755,0.62707,0.62591
5/22/2023,1.3514,1.35051,1.34873,1.34648,1.0799,1.0819,1.08531,1.08994,1.24195,1.24278,1.244,1.24507,0.8991,0.89587,0.89016,0.88177,0.6642,0.66499,0.66642,0.66834,138.605,137.91977,136.66115,134.74304,0.62745,0.62727,0.62681,0.6257
5/23/2023,1.3501,1.34915,1.34736,1.34526,1.0779,1.07984,1.08336,1.08818,1.2421,1.24293,1.24418,1.24516,0.9,0.89685,0.89098,0.88236,0.66205,0.66282,0.66427,0.66631,138.535,137.87155,136.5861,134.6095,0.62575,0.62555,0.62506,0.62391
5/24/2023,1.3589,1.35794,1.35606,1.35378,1.0763,1.0782,1.08194,1.08662,1.2368,1.23762,1.23869,1.23883,0.9046,0.90153,0.89531,0.88692,0.65375,0.65451,0.65607,0.65808,138.995,138.34251,136.9745,135.05011,0.6109,0.61077,0.61052,0.6099
5/25/2023,1.36275,1.36179,1.35978,1.35736,1.0728,1.07473,1.07842,1.08334,1.2335,1.23433,1.23539,1.23555,0.905,0.90189,0.89576,0.88706,0.651,0.65178,0.65335,0.65549,139.775,139.10759,137.7651,135.77139,0.6055,0.60539,0.60524,0.60472
5/26/2023,1.3645,1.36351,1.36147,1.3592,1.0705,1.07243,1.07616,1.0811,1.2332,1.23397,1.23514,1.23547,0.9071,0.90405,0.89778,0.88916,0.6506,0.65138,0.65298,0.65513,140.495,139.82388,138.46809,136.45618,0.6041,0.604,0.60386,0.60344
5/30/2023,1.3607,1.35973,1.35762,1.35533,1.0728,1.07486,1.07852,1.08357,1.2409,1.24178,1.24293,1.24335,0.904,0.90062,0.89468,0.88603,0.6516,0.65242,0.65391,0.65607,139.795,139.09708,137.77947,135.80223,0.6046,0.60453,0.6044,0.60398
